country_name,country_code,region,income_group,indicator_name,indicator_code,year,gdp_per_capita,gdp_variation
AMERICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),LAC,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2019,8305.98946791718,-0.354241719462976
AMERICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),LAC,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2020,6940.27896334688,-7.24218819717075
AMERICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),LAC,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2021,7996.40776122081,6.16794929534801
AMERICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),LAC,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2022,9129.46662678089,3.18360307509799
AMERICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),LAC,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2023,10180.7055245454,
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1960,84.0188034440459,0.0
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1961,87.5331438518996,1.70341684450763
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1962,91.2538543496864,0.927338625376663
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1963,99.9670276922359,2.77886939160649
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1964,111.810980745263,5.18456116787431
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1965,117.055701906744,-2.85529561863744
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1966,94.9201734427471,-1.03095716195786
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1967,102.340615262836,3.71091680100663
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1968,105.397024670806,2.23238366822049
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1969,113.426854197003,3.41713577281728
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1970,119.669794092052,3.48351367577581
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1971,124.538906145155,-1.58820527415037
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1972,122.795709146178,-3.91404312960123
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1973,137.225215804312,1.45385964247389
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1974,162.217246016445,0.0479834744528489
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1975,169.351357083074,4.31141696199712
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1976,161.037942251771,0.154860738570633
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1977,182.00138653262,3.67936600055216
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1978,202.265634040125,3.64244285931987
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1979,221.189608956699,-4.83358906415329
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1980,261.18376914476,3.95523018608672
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1981,270.828043049072,3.96079567919374
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1982,273.660906305479,1.4339698084229
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1983,282.763964152895,4.11881013781343
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1984,274.736374552999,1.76610674849087
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1985,291.687326869963,2.98261438236788
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1986,301.684720613134,2.37698365711539
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1987,327.227167232338,1.85698494399351
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1988,343.563143849677,5.88590186602485
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1989,338.79112019107,2.9754555566111
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1990,356.516843388742,3.02248757071469
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1991,310.156259080444,-0.154102908270374
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1992,322.0717403592,3.45435006377097
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1993,311.893243938573,1.9533400750758
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1994,346.137975351115,3.62008764422789
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1995,376.097216234975,4.57373511252361
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1996,402.882318107841,4.48311790053539
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1997,413.962671042475,1.56621338449554
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1998,411.260698152323,3.31010036868324
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1999,431.853792888842,5.36751192158648
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2000,458.634746392476,2.08666349716371
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2001,460.173372988465,2.36509123377677
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2002,474.00688736178,1.77836668319451
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2003,543.216178349282,5.23900266380086
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2004,619.149505971424,5.66715491238519
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2005,695.545787626643,5.80750507814945
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2006,776.407124569164,5.86970111170208
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2007,961.614177643419,5.4584850264425
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2008,961.569557615383,1.72661225785124
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2009,1033.69456807582,5.31476798468655
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2010,1245.0854967509,5.74334165121022
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2011,1351.50258776305,3.52539281139286
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2012,1352.07296472777,3.8932204760365
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2013,1370.08841115039,4.6364807538894
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2014,1479.96637029096,5.48505389603949
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2015,1528.46685971348,5.95654918268178
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2016,1663.62030739425,6.49851721836805
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2017,1874.9491911349,5.24988271127799
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2018,1907.38178097978,5.10870127329082
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2019,1952.01340084598,2.74685481698427
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2020,1843.19527438293,-5.64374887865419
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2021,2131.30229648282,7.67729672527646
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2022,2239.51630169785,5.32145294397277
ASIA MERIDIONAL,SAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2023,2303.30291008899,
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1960,84.0188034440459,0.0
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1961,87.5331438518996,1.70341684450766
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1962,91.2538543496864,0.927338625376663
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1963,99.9670276922359,2.77886939160645
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1964,111.810980745263,5.18456116787434
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1965,117.055701906744,-2.85529561863746
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1966,94.920173442747,-1.03095716195786
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1967,102.340615262836,3.71091680100666
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1968,105.397024670806,2.23238366822049
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1969,113.426854197003,3.41713577281726
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1970,119.669794092052,3.48351367577584
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1971,124.538906145155,-1.58820527415035
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1972,122.795709146178,-3.91404312960124
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1973,137.225215804312,1.45385964247386
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1974,162.217246016445,0.0479834744528915
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1975,169.351357083074,4.31141696199708
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1976,161.037942251771,0.154860738570648
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1977,182.00138653262,3.67936600055209
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1978,202.265634040125,3.64244285931994
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1979,221.189608956699,-4.83358906415332
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1980,261.18376914476,3.95523018608677
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1981,270.828043049072,3.96079567919372
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1982,273.660906305479,1.4339698084229
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1983,282.763964152894,4.11881013781341
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1984,274.736374552999,1.7661067484909
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1985,291.687326869963,2.98261438236784
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1986,301.684720613134,2.37698365711543
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1987,327.227167232338,1.85698494399351
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1988,343.563143849677,5.88590186602487
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1989,338.79112019107,2.9754555566111
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1990,356.516843388742,3.02248757071469
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1991,310.156259080444,-0.154102908270389
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1992,322.0717403592,3.45435006377097
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1993,311.893243938573,1.9533400750758
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1994,346.137975351115,3.62008764422789
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1995,376.097216234975,4.57373511252364
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1996,402.882318107841,4.48311790053538
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1997,413.962671042475,1.56621338449554
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1998,411.260698152323,3.31010036868324
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1999,431.853792888842,5.36751192158648
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2000,458.634746392476,2.08666349716371
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2001,460.173372988465,2.36509123377675
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2002,474.00688736178,1.77836668319451
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2003,543.216178349282,5.23900266380086
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2004,619.149505971424,5.66715491238519
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2005,695.545787626643,5.80750507814945
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2006,776.407124569164,5.86970111170208
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2007,961.614177643419,5.4584850264425
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2008,961.569557615383,1.72661225785124
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2009,1033.69456807582,5.31476798468657
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2010,1245.0854967509,5.7433416512102
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2011,1351.50258776305,3.52539281139288
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2012,1352.07296472777,3.89322047603649
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2013,1370.08841115039,4.63648075388939
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2014,1479.96637029096,5.4850538960395
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2015,1528.46685971348,5.95654918268178
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2016,1663.62030739425,6.49851721836808
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2017,1874.9491911349,5.24988271127798
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2018,1907.38178097978,5.10870127329083
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2019,1952.01340084598,2.74685481698427
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2020,1843.19527438293,-5.64374887865418
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2021,2131.30229648282,7.67729672527646
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2022,2239.51630169785,5.32145294397274
ASIA MERIDIONAL (BIRF Y LA AIF),TSA,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2023,2303.30291008899,
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1960,150.69074578497,0.0
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1961,151.621547131972,3.64724535375788
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1962,153.068988362493,4.00963732403434
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1963,166.762656678195,5.19377993143446
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1964,187.064243110409,7.85674703803936
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1965,203.414154020949,4.50305839559344
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1966,221.879311298116,5.87382731967485
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1967,235.399690059312,4.79403962374749
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1968,253.749128440512,6.66866146445291
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1969,285.203486102338,8.65660852492101
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1970,320.181147755578,1.26655774940726
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1971,346.627792722396,2.56258258375262
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1972,420.982627317821,4.68001281325907
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1973,542.753232989795,5.30308321680353
ASIA ORIENTAL Y EL PACIFICO,EAS,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1974,613.398078785818,-1.05066930303585
